period,language,avg_share_pct,avg_push_events,avg_unique_actors
2012-Q4,Java,14.0569,29306.666666666668,11693.0
2012-Q4,JavaScript,19.8553,41404.666666666664,14490.666666666666
2012-Q4,Lua,1.9272,4015.3333333333335,1671.0
2012-Q4,Objective-C,4.2975,8947.0,3481.0
2012-Q4,PHP,8.2646,17216.666666666668,6712.333333333333
2012-Q4,Perl,3.2329,6734.0,2626.6666666666665
2012-Q4,Python,14.729,30746.0,12074.0
2012-Q4,R,3.3473,6982.0,2867.6666666666665
2012-Q4,Ruby,5.3733,11201.0,4188.333333333333
2012-Q4,Scala,3.5217,7346.666666666667,2831.6666666666665
2012-Q4,TypeScript,1.0569,2220.3333333333335,874.0
2013-Q1,C,4.919,11739.666666666666,4637.666666666667
2013-Q1,C#,6.4731,15459.666666666666,6127.666666666667
2013-Q1,C++,5.1324,12267.0,4724.0
2013-Q1,Dart,0.4242,1023.3333333333334,397.0
2013-Q1,Go,2.339,5593.666666666667,2299.3333333333335
2013-Q1,Haskell,1.1799,2813.0,1190.3333333333333
2013-Q1,Java,13.8132,32976.666666666664,12339.333333333334
2013-Q1,JavaScript,19.6355,46853.333333333336,17773.666666666668
2013-Q1,Lua,1.8611,4441.666666666667,1884.3333333333333
2013-Q1,Objective-C,4.0034,9550.0,3735.6666666666665
2013-Q1,PHP,8.093,19311.333333333332,7582.333333333333
2013-Q1,Perl,2.9331,6983.666666666667,2870.0
2013-Q1,Python,15.1125,36072.666666666664,15099.0
2013-Q1,R,3.2214,7692.0,3088.0
2013-Q1,Ruby,5.3066,12670.0,5239.666666666667
2013-Q1,Scala,3.5659,8518.0,3422.3333333333335
2013-Q1,TypeScript,1.9866,4764.333333333333,2011.6666666666667
2013-Q2,C,4.7734,12593.333333333334,5076.0
2013-Q2,C#,6.1436,16212.0,5959.333333333333
2013-Q2,C++,5.1121,13482.666666666666,5246.333333333333
2013-Q2,Dart,0.811,2144.0,859.0
2013-Q2,Go,2.5746,6797.666666666667,2723.6666666666665
2013-Q2,Haskell,1.2945,3416.3333333333335,1287.0
2013-Q2,Java,13.2701,35001.333333333336,13544.333333333334
2013-Q2,JavaScript,19.3579,51093.333333333336,19382.666666666668
2013-Q2,Lua,1.8368,4845.666666666667,2017.0
2013-Q2,Objective-C,4.0114,10581.666666666666,4035.6666666666665
2013-Q2,PHP,8.1322,21455.0,8724.666666666666
2013-Q2,Perl,2.9791,7861.0,3087.0
2013-Q2,Python,15.369,40532.0,16381.666666666666
2013-Q2,R,3.2284,8518.0,3273.0
2013-Q2,Ruby,5.0804,13398.666666666666,5538.333333333333
2013-Q2,Scala,3.3243,8775.666666666666,3483.6666666666665
2013-Q2,TypeScript,2.7013,7135.666666666667,2806.3333333333335
2013-Q3,C,4.9773,13762.0,5621.0
2013-Q3,C#,5.9406,16431.666666666668,6873.333333333333
2013-Q3,C++,5.0637,14008.333333333334,5546.333333333333
2013-Q3,Dart,1.0866,3007.6666666666665,1209.3333333333333
2013-Q3,Go,2.874,7950.666666666667,3056.3333333333335
2013-Q3,Haskell,1.2498,3455.0,1370.0
2013-Q3,Java,12.9765,35880.333333333336,15092.0
2013-Q3,JavaScript,20.1511,55762.666666666664,19046.333333333332
2013-Q3,Lua,1.8477,5109.666666666667,1983.3333333333333
2013-Q3,Objective-C,3.8453,10631.666666666666,4219.0
2013-Q3,PHP,7.3799,20410.666666666668,7896.0
2013-Q3,Perl,2.9096,8046.666666666667,3082.6666666666665
2013-Q3,Python,14.7913,40889.0,16969.333333333332
2013-Q3,R,3.2721,9048.0,3490.3333333333335
2013-Q3,Ruby,5.0607,14005.0,5482.666666666667
2013-Q3,Scala,3.338,9227.0,3648.6666666666665
2013-Q3,TypeScript,3.2359,8953.0,3657.0
2013-Q4,C,4.8632,14408.0,5786.666666666667
2013-Q4,C#,5.8779,17424.0,6999.333333333333
2013-Q4,C++,4.9726,14737.666666666666,5905.0
2013-Q4,Dart,1.4069,4171.333333333333,1625.6666666666667
2013-Q4,Go,3.0525,9050.666666666666,3629.0
2013-Q4,Haskell,1.2513,3709.6666666666665,1464.0
2013-Q4,Java,12.5304,37147.0,14352.0
2013-Q4,JavaScript,20.8582,61785.333333333336,23313.666666666668
2013-Q4,Lua,1.8429,5465.333333333333,2230.6666666666665
2013-Q4,Objective-C,3.4747,10294.333333333334,4270.333333333333
2013-Q4,PHP,7.5903,22504.0,8992.666666666666
2013-Q4,Perl,2.6971,7992.333333333333,3397.6666666666665
2013-Q4,Python,14.5836,43230.0,19240.666666666668
2013-Q4,R,3.1463,9313.333333333334,3768.0
2013-Q4,Ruby,4.8286,14314.0,6006.0
2013-Q4,Scala,3.1625,9370.333333333334,3744.3333333333335
2013-Q4,TypeScript,3.861,11444.333333333334,4570.0
2014-Q1,C,4.6179,15290.0,6079.666666666667
2014-Q1,C#,5.9521,19732.0,8390.0
2014-Q1,C++,5.1105,16926.333333333332,6389.666666666667
2014-Q1,Dart,1.771,5882.333333333333,2274.6666666666665
2014-Q1,Go,3.5801,11883.333333333334,4321.666666666667
2014-Q1,Haskell,1.1801,3914.6666666666665,1521.3333333333333
2014-Q1,Java,12.6479,41874.333333333336,15737.0
2014-Q1,JavaScript,19.271,63821.666666666664,23237.0
2014-Q1,Julia,0.1651,552.0,218.0
2014-Q1,Lua,1.7542,5810.0,2363.3333333333335
2014-Q1,Objective-C,3.4248,11336.666666666666,4632.333333333333
2014-Q1,PHP,7.5314,24936.0,9560.666666666666
2014-Q1,Perl,2.7442,9090.333333333334,3676.3333333333335
2014-Q1,Python,14.9666,49640.666666666664,20727.0
2014-Q1,R,3.1901,10568.0,4508.0
2014-Q1,Ruby,4.4519,14764.0,5776.333333333333
2014-Q1,Scala,3.0271,10035.666666666666,3890.0
2014-Q1,TypeScript,4.614,15314.0,6012.0
2014-Q2,C,4.5939,16487.0,6457.333333333333
2014-Q2,C#,5.795,20796.0,8231.0
2014-Q2,C++,5.0121,17984.0,7131.666666666667
2014-Q2,Dart,2.1422,7689.666666666667,3120.0
2014-Q2,Go,3.8222,13717.666666666666,5687.666666666667
2014-Q2,Haskell,1.2027,4314.666666666667,1787.6666666666667
2014-Q2,Java,12.0661,43258.333333333336,16791.666666666668
2014-Q2,JavaScript,19.2966,69213.33333333333,23281.333333333332
2014-Q2,Julia,0.3388,1217.3333333333333,461.3333333333333
2014-Q2,Lua,1.7115,6135.0,2459.0
2014-Q2,Objective-C,3.1914,11448.666666666666,4712.0
2014-Q2,PHP,7.0025,25125.333333333332,10202.0
2014-Q2,Perl,2.593,9295.666666666666,3604.0
2014-Q2,Python,15.2729,54781.666666666664,22176.333333333332
2014-Q2,R,3.0739,11022.666666666666,4472.333333333333
2014-Q2,Ruby,4.2764,15334.666666666666,5824.333333333333
2014-Q2,Scala,3.1391,11262.0,4423.666666666667
2014-Q2,TypeScript,5.4697,19628.333333333332,8653.666666666666
2014-Q3,C,4.3999,16244.666666666666,6584.0
2014-Q3,C#,5.4759,20218.666666666668,7965.333333333333
2014-Q3,C++,4.8574,17924.0,7321.333333333333
2014-Q3,Dart,2.4013,8867.333333333334,3674.3333333333335
2014-Q3,Go,4.1937,15487.333333333334,6256.333333333333
2014-Q3,Haskell,1.1826,4365.333333333333,1698.0
2014-Q3,Java,12.1433,44831.0,17786.0
2014-Q3,JavaScript,19.4478,71793.66666666667,28070.0
2014-Q3,Julia,0.4977,1838.3333333333333,731.0
2014-Q3,Lua,1.6702,6165.666666666667,2787.3333333333335
2014-Q3,Objective-C,3.1949,11793.666666666666,4348.333333333333
2014-Q3,PHP,6.7763,25016.666666666668,10113.333333333334
2014-Q3,Perl,2.4707,9121.333333333334,3464.3333333333335
2014-Q3,Python,15.109,55769.666666666664,22472.666666666668
2014-Q3,R,3.0443,11234.666666666666,4587.666666666667
2014-Q3,Ruby,4.0303,14875.666666666666,5819.666666666667
2014-Q3,Scala,3.0914,11411.666666666666,4775.666666666667
2014-Q3,Swift,0.1412,526.0,203.0
2014-Q3,TypeScript,5.9661,22033.333333333332,9047.666666666666
2014-Q4,C,4.4303,17228.333333333332,6449.0
2014-Q4,C#,5.5852,21725.0,9190.333333333334
2014-Q4,C++,4.7466,18459.666666666668,7309.666666666667
2014-Q4,Dart,2.7146,10574.666666666666,4257.333333333333
2014-Q4,Go,4.6528,18121.333333333332,7407.666666666667
2014-Q4,Haskell,1.1372,4424.333333333333,1911.0
2014-Q4,Java,11.399,44291.666666666664,17302.666666666668
2014-Q4,JavaScript,19.244,74929.33333333333,27667.333333333332
2014-Q4,Julia,0.6599,2571.0,992.3333333333334
2014-Q4,Lua,1.6404,6379.666666666667,2448.3333333333335
2014-Q4,Objective-C,2.9861,11621.333333333334,4968.666666666667
2014-Q4,PHP,6.4136,24947.0,10186.333333333334
2014-Q4,Perl,2.2467,8739.0,3552.0
2014-Q4,Python,14.7267,57306.666666666664,22154.0
2014-Q4,R,3.1263,12165.666666666666,4716.0
2014-Q4,Ruby,3.9181,15234.333333333334,6301.666666666667
2014-Q4,Scala,2.9026,11300.0,4583.333333333333
2014-Q4,Swift,0.296,1156.6666666666667,490.6666666666667
2014-Q4,TypeScript,7.174,27926.0,11507.0
2015-Q1,C,4.2453,18187.666666666668,6973.0
2015-Q1,C#,5.5964,23971.0,9709.0
2015-Q1,C++,4.8615,20823.666666666668,8495.666666666666
2015-Q1,Dart,2.9521,12667.0,5263.333333333333
2015-Q1,Go,4.9278,21111.0,8766.666666666666
2015-Q1,Haskell,1.0876,4658.333333333333,1848.3333333333333
2015-Q1,Java,11.5228,49423.333333333336,20370.333333333332
2015-Q1,JavaScript,18.4425,78981.66666666667,28163.666666666668
2015-Q1,Julia,0.8307,3566.3333333333335,1511.3333333333333
2015-Q1,Lua,1.6679,7153.666666666667,2730.0
2015-Q1,Objective-C,2.7727,11888.666666666666,4883.333333333333
2015-Q1,PHP,6.1358,26317.333333333332,10979.333333333334
2015-Q1,Perl,2.2737,9745.0,4084.6666666666665
2015-Q1,Python,14.7558,63351.0,26331.333333333332
2015-Q1,R,2.9991,12858.0,5328.0
2015-Q1,Ruby,3.792,16265.0,6860.666666666667
2015-Q1,Scala,2.7791,11901.333333333334,4724.333333333333
2015-Q1,Swift,0.5113,2197.0,904.0
2015-Q1,TypeScript,7.846,33648.666666666664,15206.0
2015-Q2,C,4.1202,18869.0,7527.0
2015-Q2,C#,5.1823,23739.666666666668,9799.333333333334
2015-Q2,C++,4.6565,21325.333333333332,8542.333333333334
2015-Q2,Dart,3.5096,16077.333333333334,6448.666666666667
2015-Q2,Go,5.0423,23096.333333333332,9332.0
2015-Q2,Haskell,1.0935,5009.333333333333,2010.0
2015-Q2,Java,10.8609,49736.666666666664,19033.0
2015-Q2,JavaScript,18.6316,85327.66666666667,31654.333333333332
2015-Q2,Julia,0.982,4500.333333333333,1852.0
2015-Q2,Lua,1.6479,7550.333333333333,2975.3333333333335
2015-Q2,Objective-C,2.5879,11849.0,4670.333333333333
2015-Q2,PHP,5.8568,26820.666666666668,10517.0
2015-Q2,Perl,2.1674,9925.333333333334,4116.333333333333
2015-Q2,Python,14.6917,67281.0,27291.333333333332
2015-Q2,R,2.9688,13599.666666666666,5607.0
2015-Q2,Ruby,3.6911,16909.0,6772.666666666667
2015-Q2,Rust,0.2066,953.0,452.0
2015-Q2,Scala,2.6736,12251.666666666666,4960.333333333333
2015-Q2,Swift,0.7235,3317.6666666666665,1259.0
2015-Q2,TypeScript,8.7745,40193.666666666664,17051.333333333332
2015-Q3,C,4.1895,19512.333333333332,7953.0
2015-Q3,C#,5.1156,23828.666666666668,9403.0
2015-Q3,C++,4.6445,21631.666666666668,8477.0
2015-Q3,Dart,3.721,17332.666666666668,7073.333333333333
2015-Q3,Go,4.677,21784.666666666668,8544.0
2015-Q3,Haskell,1.111,5174.333333333333,2015.3333333333333
2015-Q3,Java,10.6864,49769.666666666664,18954.333333333332
2015-Q3,JavaScript,18.3638,85529.33333333333,29887.333333333332
2015-Q3,Julia,1.2007,5592.333333333333,2226.3333333333335
2015-Q3,Lua,1.5991,7447.0,3059.3333333333335
2015-Q3,Objective-C,2.4824,11561.0,4742.0
2015-Q3,PHP,5.7257,26668.0,10464.333333333334
2015-Q3,Perl,2.0721,9650.666666666666,3909.6666666666665
2015-Q3,Python,14.4825,67462.33333333333,27889.666666666668
2015-Q3,R,2.8724,13379.666666666666,5279.333333333333
2015-Q3,Ruby,3.5793,16670.0,6365.666666666667
2015-Q3,Rust,0.4201,1957.6666666666667,902.0
2015-Q3,Scala,2.7157,12648.333333333334,5343.666666666667
2015-Q3,Swift,0.9871,4598.333333333333,1757.6666666666667
2015-Q3,TypeScript,9.3543,43565.666666666664,17846.0
2015-Q4,C,3.9132,18998.666666666668,7498.666666666667
2015-Q4,C#,4.9947,24241.666666666668,10230.333333333334
2015-Q4,C++,4.5894,22291.0,8516.0
2015-Q4,Dart,3.8718,18804.0,7690.333333333333
2015-Q4,Go,4.6823,22734.0,9035.333333333334
2015-Q4,Haskell,1.0731,5206.333333333333,2132.3333333333335
2015-Q4,Java,10.6238,51593.0,19820.333333333332
2015-Q4,JavaScript,18.6704,90741.0,32404.333333333332
2015-Q4,Julia,1.3238,6427.666666666667,2573.6666666666665
2015-Q4,Lua,1.5692,7615.0,3139.0
2015-Q4,Objective-C,2.3574,11439.333333333334,4805.0
2015-Q4,PHP,5.3221,25833.666666666668,11054.666666666666
2015-Q4,Perl,2.0483,9934.0,4099.0
2015-Q4,Python,14.8722,72195.66666666667,30212.333333333332
2015-Q4,R,2.8878,14029.666666666666,5600.333333333333
2015-Q4,Ruby,3.3516,16265.666666666666,6324.333333333333
2015-Q4,Rust,0.6734,3275.0,1546.3333333333333
2015-Q4,Scala,2.5804,12524.333333333334,4890.333333333333
2015-Q4,Swift,1.1968,5818.0,2517.3333333333335
2015-Q4,TypeScript,9.3982,45616.333333333336,18729.0
2016-Q1,C,4.0347,21395.333333333332,8565.0
2016-Q1,C#,5.2322,27705.666666666668,10986.666666666666
2016-Q1,C++,4.5694,24207.0,9052.333333333334
2016-Q1,Dart,4.2108,22309.666666666668,9710.666666666666
2016-Q1,Go,5.1427,27236.666666666668,10663.333333333334
2016-Q1,Haskell,1.0985,5810.666666666667,2260.0
2016-Q1,Java,10.3422,54782.333333333336,21795.333333333332
2016-Q1,JavaScript,18.0283,95495.66666666667,33987.333333333336
2016-Q1,Julia,1.5166,8035.333333333333,3222.0
2016-Q1,Kotlin,0.1853,999.0,411.0
2016-Q1,Lua,1.5831,8385.666666666666,3300.0
2016-Q1,Objective-C,2.0788,11002.0,4511.0
2016-Q1,PHP,5.1271,27199.333333333332,10292.666666666666
2016-Q1,Perl,1.8086,9583.0,3744.0
2016-Q1,Python,14.6761,77744.0,30523.666666666668
2016-Q1,R,2.8846,15274.0,5958.0
2016-Q1,Ruby,3.1278,16561.666666666668,6710.0
2016-Q1,Rust,0.9241,4907.333333333333,2405.0
2016-Q1,Scala,2.5866,13703.666666666666,5556.0
2016-Q1,Swift,1.4576,7736.333333333333,3201.6666666666665
2016-Q1,TypeScript,9.4466,49993.333333333336,21039.666666666668
2016-Q2,C,4.0617,22774.666666666668,8732.0
2016-Q2,C#,5.0418,28276.0,12135.333333333334
2016-Q2,C++,4.597,25778.0,10556.666666666666
2016-Q2,Dart,4.1054,23023.0,9264.0
2016-Q2,Go,4.8328,27102.0,11041.0
2016-Q2,Haskell,1.0459,5866.333333333333,2276.3333333333335
2016-Q2,Java,10.7108,60079.0,24238.0
2016-Q2,JavaScript,17.5663,98528.33333333333,34026.666666666664
2016-Q2,Julia,1.5805,8864.666666666666,3696.3333333333335
2016-Q2,Kotlin,0.3677,2065.0,803.6666666666666
2016-Q2,Lua,1.5819,8871.0,3689.6666666666665
2016-Q2,Objective-C,2.0717,11619.666666666666,4563.333333333333
2016-Q2,PHP,5.072,28443.0,11528.666666666666
2016-Q2,Perl,1.8468,10354.666666666666,4360.333333333333
2016-Q2,Python,14.4515,81052.66666666667,33945.0
2016-Q2,R,2.7861,15624.0,6405.666666666667
2016-Q2,Ruby,3.2376,18160.0,7197.333333333333
2016-Q2,Rust,1.2335,6921.666666666667,3157.0
2016-Q2,Scala,2.503,14041.333333333334,5400.333333333333
2016-Q2,Swift,1.6543,9280.333333333334,3631.6666666666665
2016-Q2,TypeScript,9.6515,54122.333333333336,22478.666666666668
2016-Q3,C,3.89,22002.666666666668,9297.666666666666
2016-Q3,C#,5.1244,28983.666666666668,11437.333333333334
2016-Q3,C++,4.3832,24790.0,9903.666666666666
2016-Q3,Dart,4.1399,23416.0,8960.333333333334
2016-Q3,Go,4.8882,27646.0,10510.666666666666
2016-Q3,Haskell,1.0801,6109.333333333333,2369.3333333333335
2016-Q3,Java,9.9642,56355.333333333336,20410.666666666668
2016-Q3,JavaScript,18.5859,105126.66666666667,37174.333333333336
2016-Q3,Julia,1.86,10520.333333333334,4070.6666666666665
2016-Q3,Kotlin,0.6011,3400.0,1428.3333333333333
2016-Q3,Lua,1.4751,8343.333333333334,3361.0
2016-Q3,Objective-C,1.9032,10764.333333333334,4157.333333333333
2016-Q3,PHP,4.731,26758.0,10391.666666666666
2016-Q3,Perl,1.7228,9744.0,3890.0
2016-Q3,Python,14.786,83623.33333333333,32584.333333333332
2016-Q3,R,2.8796,16288.333333333334,7014.333333333333
2016-Q3,Ruby,2.9527,16700.0,6725.333333333333
2016-Q3,Rust,1.5025,8498.0,3882.6666666666665
2016-Q3,Scala,2.4352,13773.333333333334,5589.333333333333
2016-Q3,Swift,1.8239,10316.666666666666,4405.0
2016-Q3,TypeScript,9.271,52439.666666666664,22243.0
2016-Q4,C,3.8138,22320.333333333332,8816.333333333334
2016-Q4,C#,4.8836,28587.333333333332,11742.666666666666
2016-Q4,C++,4.2378,24810.0,9912.333333333334
2016-Q4,Dart,3.9634,23179.666666666668,9514.0
2016-Q4,Go,4.9849,29194.666666666668,11351.666666666666
2016-Q4,Haskell,1.0595,6200.333333333333,2444.3333333333335
2016-Q4,Java,9.9717,58381.666666666664,22410.666666666668
2016-Q4,JavaScript,18.7796,109798.33333333333,39759.666666666664
2016-Q4,Julia,1.9431,11377.333333333334,4493.666666666667
2016-Q4,Kotlin,0.8272,4850.0,2023.6666666666667
2016-Q4,Lua,1.4482,8476.333333333334,3505.6666666666665
2016-Q4,Objective-C,1.8213,10659.333333333334,4214.666666666667
2016-Q4,PHP,4.915,28737.333333333332,11297.666666666666
2016-Q4,Perl,1.6826,9847.0,4020.3333333333335
2016-Q4,Python,13.6606,79931.33333333333,33200.0
2016-Q4,R,2.9025,16994.0,7057.333333333333
2016-Q4,Ruby,2.8914,16927.0,6558.333333333333
2016-Q4,Rust,1.7668,10343.666666666666,5237.333333333333
2016-Q4,Scala,2.515,14725.666666666666,5982.666666666667
2016-Q4,Swift,2.037,11923.333333333334,4528.0
2016-Q4,TypeScript,9.8948,57864.0,23287.666666666668
2017-Q1,C,3.9284,24937.666666666668,9913.0
2017-Q1,C#,4.9275,31212.0,12323.0
2017-Q1,C++,4.4643,28311.333333333332,11075.0
2017-Q1,Dart,4.2698,27073.333333333332,10535.333333333334
2017-Q1,Go,4.8423,30666.0,11792.666666666666
2017-Q1,Haskell,1.0856,6878.333333333333,2830.0
2017-Q1,Java,9.5123,60298.666666666664,22627.333333333332
2017-Q1,JavaScript,17.7429,112460.33333333333,41018.666666666664
2017-Q1,Julia,1.9198,12160.333333333334,4901.333333333333
2017-Q1,Kotlin,1.1096,7044.0,2921.0
2017-Q1,Lua,1.4407,9128.0,3648.6666666666665
2017-Q1,Objective-C,1.6234,10285.0,4185.666666666667
2017-Q1,PHP,4.5192,28629.333333333332,11130.666666666666
2017-Q1,Perl,1.5631,9904.333333333334,3878.6666666666665
2017-Q1,Python,14.5035,91958.66666666667,36346.0
2017-Q1,R,2.8862,18291.666666666668,7317.0
2017-Q1,Ruby,2.6266,16643.0,6572.333333333333
2017-Q1,Rust,2.0762,13172.333333333334,6561.333333333333
2017-Q1,Scala,2.3387,14813.666666666666,6030.0
2017-Q1,Swift,2.3015,14595.666666666666,5946.0
2017-Q1,TypeScript,10.3183,65335.0,26111.333333333332
2017-Q2,C,3.8272,25514.666666666668,9253.333333333334
2017-Q2,C#,4.8959,32633.0,13424.333333333334
2017-Q2,C++,4.4353,29570.333333333332,11755.0
2017-Q2,Dart,4.0609,27061.666666666668,10680.0
2017-Q2,Go,4.8608,32400.666666666668,12989.333333333334
2017-Q2,Haskell,1.0803,7201.0,2610.3333333333335
2017-Q2,Java,9.3713,62466.333333333336,24496.0
2017-Q2,JavaScript,17.6251,117506.0,42620.333333333336
2017-Q2,Julia,2.1151,14098.333333333334,5653.0
2017-Q2,Kotlin,1.3634,9091.666666666666,3615.0
2017-Q2,Lua,1.4806,9868.0,4261.666666666667
2017-Q2,Objective-C,1.6002,10666.666666666666,4758.666666666667
2017-Q2,PHP,4.574,30492.666666666668,12002.666666666666
2017-Q2,Perl,1.5125,10083.666666666666,4056.6666666666665
2017-Q2,Python,15.0718,100467.0,40766.333333333336
2017-Q2,R,2.7445,18301.333333333332,7482.666666666667
2017-Q2,Ruby,2.7181,18120.666666666668,7379.333333333333
2017-Q2,Rust,2.2539,15028.666666666666,7194.666666666667
2017-Q2,Scala,2.2813,15204.666666666666,5797.666666666667
2017-Q2,Swift,2.3918,15946.333333333334,6430.333333333333
2017-Q2,TypeScript,9.7359,64906.666666666664,29076.333333333332
2017-Q3,C,3.7894,25320.0,9753.333333333334
