month,language,push_events,unique_actors,month_total,share,share_pct
2011-03,Lua,1679,686,85956,0.01953324956954721,1.953324956954721
2011-03,Objective-C,4511,1673,85956,0.05248033877797943,5.248033877797943
2011-03,PHP,8177,3552,85956,0.09513006654567453,9.513006654567453
2011-03,Perl,3310,1402,85956,0.038508073898273536,3.8508073898273536
2011-03,Python,11888,4879,85956,0.13830331797663922,13.830331797663922
2011-03,R,2873,1175,85956,0.033424077434966726,3.342407743496673
2011-03,Ruby,5468,2135,85956,0.06361394201684582,6.361394201684583
2011-03,Scala,3121,1320,85956,0.036309274512541304,3.6309274512541303
2011-04,C,4847,1867,91672,0.05287328737237106,5.2873287372371065
2011-04,C#,5555,2352,91672,0.06059647438694476,6.059647438694475
2011-04,C++,5091,2085,91672,0.05553495069377782,5.553495069377782
2011-04,Haskell,1252,447,91672,0.013657387206562527,1.3657387206562528
2011-04,Java,13696,5469,91672,0.14940221659830702,14.940221659830701
2011-04,JavaScript,17443,5776,91672,0.19027620211187712,19.027620211187713
2011-04,Lua,1790,681,91672,0.019526136661139715,1.9526136661139715
2011-04,Objective-C,4860,1908,91672,0.05301509730342962,5.3015097303429615
2011-04,PHP,8857,3861,91672,0.09661619687581813,9.661619687581812
2011-04,Perl,3430,1167,91672,0.037416004886988395,3.7416004886988397
2011-04,Python,12737,5486,91672,0.13894100706867965,13.894100706867965
2011-04,R,2857,1216,91672,0.03116545946417663,3.1165459464176632
2011-04,Ruby,5844,2369,91672,0.06374901823893883,6.374901823893883
2011-04,Scala,3413,1497,91672,0.03723056113098874,3.7230561130988744
2011-05,C,5243,2049,96950,0.05407942238267148,5.407942238267148
2011-05,C#,6110,2326,96950,0.0630221763795771,6.30221763795771
2011-05,C++,5237,2214,96950,0.05401753481175864,5.401753481175864
2011-05,Haskell,1241,535,96950,0.012800412583806086,1.2800412583806087
2011-05,Java,13526,5461,96950,0.13951521402784942,13.951521402784941
2011-05,JavaScript,19116,7103,96950,0.19717380092831358,19.71738009283136
2011-05,Lua,1967,808,96950,0.020288808664259927,2.0288808664259927
2011-05,Objective-C,5130,1998,96950,0.05291387313047963,5.291387313047963
2011-05,PHP,9095,3445,96950,0.09381124290871583,9.381124290871583
2011-05,Perl,3442,1491,96950,0.03550283651366684,3.550283651366684
2011-05,Python,13579,4816,96950,0.14006188757091284,14.006188757091284
2011-05,R,3402,1416,96950,0.035090252707581225,3.5090252707581224
2011-05,Ruby,6218,2510,96950,0.06413615265600825,6.413615265600825
2011-05,Scala,3644,1461,96950,0.037586384734399174,3.7586384734399174
2011-06,C,5223,2077,101701,0.0513564271737741,5.135642717377411
2011-06,C#,6428,2596,101701,0.0632048849077197,6.32048849077197
2011-06,C++,5657,2217,101701,0.055623838506995996,5.562383850699599
2011-06,Haskell,1360,574,101701,0.013372533210096262,1.3372533210096262
2011-06,Java,14903,5733,101701,0.14653739884563574,14.653739884563574
2011-06,JavaScript,19319,6669,101701,0.1899588007984189,18.99588007984189
2011-06,Lua,1886,813,101701,0.01854455708400114,1.8544557084001139
2011-06,Objective-C,5085,2142,101701,0.04999950836274963,4.999950836274962
2011-06,PHP,9474,3494,101701,0.09315542620033235,9.315542620033234
2011-06,Perl,3473,1417,101701,0.034149123410782585,3.4149123410782587
2011-06,Python,15206,6229,101701,0.14951672058288512,14.951672058288512
2011-06,R,3437,1378,101701,0.03379514459051534,3.3795144590515336
2011-06,Ruby,6324,2435,101701,0.06218227942694762,6.218227942694762
2011-06,Scala,3926,1790,101701,0.038603356899145534,3.8603356899145536
2011-07,C,5880,2375,106080,0.05542986425339366,5.542986425339366
2011-07,C#,6597,2759,106080,0.06218891402714932,6.218891402714933
2011-07,C++,5873,2445,106080,0.05536387631975867,5.536387631975867
2011-07,Haskell,1311,575,106080,0.012358597285067873,1.2358597285067874
2011-07,Java,15532,5585,106080,0.14641779788838613,14.641779788838614
2011-07,JavaScript,21262,7841,106080,0.20043363499245853,20.043363499245853
2011-07,Lua,2181,975,106080,0.02055995475113122,2.055995475113122
2011-07,Objective-C,5925,2383,106080,0.05585407239819005,5.585407239819005
2011-07,PHP,10070,4623,106080,0.09492835595776772,9.492835595776771
2011-07,Perl,3566,1264,106080,0.033616138763197585,3.3616138763197587
2011-07,Python,14245,5592,106080,0.13428544494720965,13.428544494720965
2011-07,R,3424,1445,106080,0.03227752639517346,3.227752639517346
2011-07,Ruby,6338,2707,106080,0.0597473604826546,5.97473604826546
2011-07,Scala,3876,1601,106080,0.03653846153846154,3.653846153846154
2011-08,C,6287,2529,110425,0.056934570975775416,5.693457097577541
2011-08,C#,6739,2695,110425,0.0610278469549468,6.10278469549468
2011-08,C++,5858,2449,110425,0.05304958116368576,5.304958116368576
2011-08,Haskell,1406,524,110425,0.012732623952909214,1.2732623952909214
2011-08,Java,17539,6725,110425,0.15883178628028075,15.883178628028075
2011-08,JavaScript,20870,7392,110425,0.18899705682589993,18.899705682589993
2011-08,Lua,2162,926,110425,0.01957889970568259,1.9578899705682589
2011-08,Objective-C,5554,2328,110425,0.050296581390083764,5.029658139008377
2011-08,PHP,10495,4119,110425,0.09504188363142405,9.504188363142404
2011-08,Perl,4148,1633,110425,0.037563957437174555,3.7563957437174555
2011-08,Python,15169,5942,110425,0.13736925515055468,13.736925515055468
2011-08,R,3567,1394,110425,0.0323024677382839,3.23024677382839
2011-08,Ruby,6775,2407,110425,0.06135386008603124,6.135386008603124
2011-08,Scala,3856,1409,110425,0.03491962870726738,3.491962870726738
2011-09,C,6089,2259,115195,0.05285819697035462,5.285819697035462
2011-09,C#,7030,2822,115195,0.06102695429489127,6.102695429489128
2011-09,C++,6049,2582,115195,0.05251095967706932,5.251095967706932
2011-09,Haskell,1395,543,115195,0.012109900603324798,1.2109900603324797
2011-09,Java,17484,6854,115195,0.15177742089500412,15.177742089500413
2011-09,JavaScript,23549,9163,115195,0.20442727548938755,20.442727548938755
2011-09,Lua,2194,794,115195,0.019045965536698642,1.9045965536698641
2011-09,Objective-C,5845,2277,115195,0.050740049481314296,5.07400494813143
2011-09,PHP,10787,4403,115195,0.09364121706671297,9.364121706671297
2011-09,Perl,4417,1683,115195,0.03834367811102912,3.8343678111029122
2011-09,Python,15357,5840,115195,0.13331307782455837,13.331307782455838
2011-09,R,3786,1414,115195,0.032866009809453534,3.2866009809453534
2011-09,Ruby,7024,2714,115195,0.06097486870089848,6.097486870089848
2011-09,Scala,4189,1517,115195,0.03636442553930292,3.636442553930292
2011-10,C,6667,2655,120807,0.05518719941725231,5.518719941725231
2011-10,C#,7376,2846,120807,0.061056064632016356,6.105606463201636
2011-10,C++,6670,3093,120807,0.05521203241534017,5.5212032415340175
2011-10,Haskell,1507,666,120807,0.012474442706134578,1.2474442706134579
2011-10,Java,17130,6176,120807,0.14179641908167573,14.179641908167573
2011-10,JavaScript,24117,8934,120807,0.1996324716282997,19.96324716282997
2011-10,Lua,2270,876,120807,0.01879030188648009,1.879030188648009
2011-10,Objective-C,6151,2550,120807,0.05091592374614054,5.091592374614054
2011-10,PHP,11015,4326,120807,0.0911784913125895,9.11784913125895
2011-10,Perl,4096,1505,120807,0.03390532005595702,3.390532005595702
2011-10,Python,17370,6820,120807,0.14378305892870447,14.378305892870447
2011-10,R,4206,1920,120807,0.034815863319178526,3.481586331917853
2011-10,Ruby,7887,3078,120807,0.0652859519729817,6.52859519729817
2011-10,Scala,4345,1584,120807,0.03596645889724933,3.596645889724933
2011-11,C,6724,3057,127526,0.05272650283079529,5.272650283079529
2011-11,C#,8471,3279,127526,0.06642567005943886,6.642567005943886
2011-11,C++,6838,2400,127526,0.0536204381851544,5.36204381851544
2011-11,Haskell,1654,715,127526,0.012969904176403244,1.2969904176403244
2011-11,Java,17988,6598,127526,0.14105358907203236,14.105358907203236
2011-11,JavaScript,25939,8648,127526,0.2034016592694823,20.34016592694823
2011-11,Lua,2358,1043,127526,0.01849034706648056,1.8490347066480561
2011-11,Objective-C,6022,2233,127526,0.04722174301711023,4.722174301711023
2011-11,PHP,11616,4704,127526,0.09108730768627574,9.108730768627574
2011-11,Perl,4469,1977,127526,0.03504383419851638,3.504383419851638
2011-11,Python,18865,7177,127526,0.14793061807004063,14.793061807004063
2011-11,R,4408,1751,127526,0.03456550036855229,3.456550036855229
2011-11,Ruby,7557,2757,127526,0.059258504148173706,5.92585041481737
2011-11,Scala,4617,1898,127526,0.036204381851543996,3.6204381851543994
2011-12,C,7066,2946,135347,0.05220655057001633,5.220655057001633
2011-12,C#,8321,3609,135347,0.06147901320310018,6.147901320310019
2011-12,C++,6705,2943,135347,0.04953933223492209,4.953933223492209
2011-12,Haskell,1744,700,135347,0.012885398272588236,1.2885398272588235
2011-12,Java,20338,8838,135347,0.15026561357104332,15.026561357104331
2011-12,JavaScript,26667,9584,135347,0.19702690122426061,19.702690122426063
2011-12,Lua,2716,1006,135347,0.02006693905295278,2.006693905295278
2011-12,Objective-C,6690,2511,135347,0.04942850598831153,4.942850598831153
2011-12,PHP,12373,5754,135347,0.09141687662083385,9.141687662083385
2011-12,Perl,4738,1752,135347,0.035006317096056803,3.5006317096056803
2011-12,Python,20262,7720,135347,0.1497040939215498,14.970409392154979
2011-12,R,4469,1766,135347,0.03301883307350736,3.3018833073507357
2011-12,Ruby,8382,3208,135347,0.06192970660598314,6.192970660598314
2011-12,Scala,4876,1984,135347,0.03602591856487399,3.602591856487399
2012-01,C,8196,3344,143976,0.056926154359059844,5.692615435905984
2012-01,C#,9029,3687,143976,0.06271184086236595,6.271184086236595
2012-01,C++,7726,3390,143976,0.05366172139801078,5.366172139801078
2012-01,Haskell,1828,650,143976,0.012696560537867422,1.269656053786742
2012-01,Java,20664,7385,143976,0.14352392065344224,14.352392065344224
2012-01,JavaScript,29079,10205,143976,0.20197116186031006,20.197116186031007
2012-01,Lua,2665,954,143976,0.01851002944935267,1.851002944935267
2012-01,Objective-C,6822,2672,143976,0.04738289714952492,4.738289714952492
2012-01,PHP,13436,5050,143976,0.09332110907373452,9.332110907373451
2012-01,Perl,4993,1988,143976,0.03467939100961271,3.4679391009612712
2012-01,Python,20648,8083,143976,0.14341279102072568,14.34127910207257
2012-01,R,4662,1879,143976,0.0323803967327888,3.23803967327888
2012-01,Ruby,8715,3267,143976,0.06053092182030338,6.053092182030338
2012-01,Scala,5513,2155,143976,0.03829110407290104,3.829110407290104
2012-02,C,7667,3050,152888,0.05014782062686411,5.014782062686411
2012-02,C#,9964,3448,152888,0.0651718905342473,6.51718905342473
2012-02,C++,8502,3355,152888,0.055609334937993825,5.560933493799382
2012-02,Haskell,2014,848,152888,0.013173041703730836,1.3173041703730837
2012-02,Java,21847,8399,152888,0.14289545288054,14.289545288054
2012-02,JavaScript,30819,10413,152888,0.20157893359845117,20.157893359845115
2012-02,Lua,2926,1140,152888,0.019138192663910838,1.9138192663910838
2012-02,Objective-C,7244,3039,152888,0.047381089424938516,4.738108942493851
2012-02,PHP,13353,4918,152888,0.08733844382816179,8.733844382816178
2012-02,Perl,5240,2015,152888,0.0342734550782272,3.4273455078227197
2012-02,Python,24026,10317,152888,0.1571477159750929,15.714771597509289
2012-02,R,5160,2085,152888,0.03375019622207106,3.375019622207106
2012-02,Ruby,8690,3358,152888,0.05683899324996076,5.683899324996076
2012-02,Scala,5436,2181,152888,0.035555439275809744,3.5555439275809744
2012-03,C,8437,3520,161445,0.052259283347269966,5.225928334726997
2012-03,C#,10282,3926,161445,0.06368732385642169,6.3687323856421685
2012-03,C++,9147,3584,161445,0.056657065873827,5.6657065873827
2012-03,Go,862,327,161445,0.005339279630834031,0.5339279630834031
2012-03,Haskell,2044,754,161445,0.012660658428567005,1.2660658428567004
2012-03,Java,23374,9034,161445,0.14477995602217472,14.477995602217472
2012-03,JavaScript,33224,12057,161445,0.20579144600328286,20.579144600328288
2012-03,Lua,3146,1273,161445,0.01948651243457524,1.948651243457524
2012-03,Objective-C,8412,3115,161445,0.05210443184985599,5.210443184985599
2012-03,PHP,13373,5142,161445,0.08283316299668618,8.283316299668618
2012-03,Perl,5169,2123,161445,0.0320170956053145,3.2017095605314503
2012-03,Python,24644,9799,161445,0.15264641209080493,15.264641209080493
2012-03,R,5201,2197,161445,0.0322153055220044,3.2215305522004396
2012-03,Ruby,8903,3244,161445,0.05514571525906656,5.514571525906656
2012-03,Scala,5227,2220,161445,0.032376351079314934,3.2376351079314936
2012-04,C,9002,3208,169082,0.05324043955004081,5.324043955004081
2012-04,C#,10578,4135,169082,0.062561360759868,6.2561360759868
2012-04,C++,8793,3403,169082,0.05200435291751931,5.200435291751931
2012-04,Go,1327,533,169082,0.007848262972995351,0.7848262972995351
2012-04,Haskell,2143,860,169082,0.012674323700926178,1.2674323700926178
2012-04,Java,24678,9142,169082,0.14595285127926094,14.595285127926093
2012-04,JavaScript,34816,13144,169082,0.20591192439171527,20.591192439171525
2012-04,Lua,3176,1341,169082,0.01878378538224057,1.878378538224057
2012-04,Objective-C,7917,3422,169082,0.04682343478312298,4.682343478312298
2012-04,PHP,14585,5732,169082,0.08625992122165577,8.625992122165577
2012-04,Perl,5693,2232,169082,0.033670053583468376,3.367005358346838
2012-04,Python,25408,9749,169082,0.15027028305792456,15.027028305792456
2012-04,R,5316,2266,169082,0.03144036621284347,3.144036621284347
2012-04,Ruby,9984,4068,169082,0.05904827243585952,5.904827243585952
2012-04,Scala,5666,2373,169082,0.0335103677505589,3.35103677505589
2012-05,C,9263,3378,175469,0.05278995150140481,5.278995150140481
2012-05,C#,11068,4763,175469,0.06307666881329466,6.307666881329466
2012-05,C++,9265,3902,175469,0.052801349526127125,5.280134952612713
2012-05,Go,1782,769,175469,0.01015564002758322,1.015564002758322
2012-05,Haskell,2053,847,175469,0.011700072377456986,1.1700072377456987
2012-05,Java,26294,9068,175469,0.14984983102428348,14.984983102428348
2012-05,JavaScript,34440,13049,175469,0.19627398571827503,19.627398571827502
2012-05,Lua,3387,1390,175469,0.019302554867241507,1.9302554867241508
2012-05,Objective-C,8026,3477,175469,0.04574027321065259,4.574027321065259
2012-05,PHP,15779,6223,175469,0.08992471604670911,8.99247160467091
2012-05,Perl,5778,2203,175469,0.032928893422769834,3.2928893422769834
2012-05,Python,25611,9823,175469,0.14595740558161271,14.595740558161271
2012-05,R,6021,2673,175469,0.03431375342653118,3.431375342653118
2012-05,Ruby,10069,3968,175469,0.057383355464498,5.7383355464498
2012-05,Scala,6633,2391,175469,0.03780154899155976,3.7801548991559764
2012-06,C,9720,4016,180631,0.053811361283500614,5.381136128350061
2012-06,C#,12127,4773,180631,0.06713687019393128,6.713687019393127
2012-06,C++,9608,3991,180631,0.053191312676118714,5.319131267611872
2012-06,Go,2425,994,180631,0.013425159579474176,1.3425159579474175
2012-06,Haskell,2423,993,180631,0.013414087282913786,1.3414087282913787
2012-06,Java,26742,10266,180631,0.14804767730898905,14.804767730898904
2012-06,JavaScript,36380,12055,180631,0.20140507443351363,20.140507443351364
2012-06,Lua,3299,1144,180631,0.018263753176365076,1.8263753176365076
2012-06,Objective-C,8087,2949,180631,0.0447708311419413,4.47708311419413
2012-06,PHP,15573,6057,180631,0.0862144371674851,8.62144371674851
2012-06,Perl,5893,2667,180631,0.0326245218151923,3.26245218151923
2012-06,Python,25530,10489,180631,0.14133786559339206,14.133786559339207
2012-06,R,6064,2836,180631,0.033571203171105735,3.3571203171105735
2012-06,Ruby,10619,3926,180631,0.05878835858739641,5.878835858739641
2012-06,Scala,6141,2619,180631,0.03399748658868079,3.399748658868079
2012-07,C,9883,3957,184958,0.05343375252760086,5.343375252760086
2012-07,C#,11939,4451,184958,0.06454978968198186,6.454978968198185
2012-07,C++,10176,4151,184958,0.0550178959547573,5.50178959547573
2012-07,Go,2987,1263,184958,0.01614961234442414,1.614961234442414
2012-07,Haskell,2562,1057,184958,0.01385179338011873,1.3851793380118729
2012-07,Java,26213,9979,184958,0.1417240670855005,14.172406708550051
2012-07,JavaScript,36588,12847,184958,0.19781788297883843,19.781788297883843
2012-07,Lua,3507,1363,184958,0.018961061430162525,1.8961061430162525
2012-07,Objective-C,9046,4006,184958,0.0489084008261335,4.89084008261335
2012-07,PHP,15194,6764,184958,0.0821483796321327,8.21483796321327
2012-07,Perl,6248,2953,184958,0.03378064209171812,3.378064209171812
2012-07,Python,27436,11578,184958,0.14833637906984287,14.833637906984286
2012-07,R,5969,2659,184958,0.03227219152456233,3.227219152456233
2012-07,Ruby,10592,4325,184958,0.057267055223348004,5.7267055223348
2012-07,Scala,6618,2660,184958,0.035781096248878125,3.5781096248878126
2012-08,C,9762,4144,189131,0.051615018162014685,5.1615018162014685
2012-08,C#,12094,5090,189131,0.06394509625603417,6.394509625603417
2012-08,C++,10104,4240,189131,0.053423288620057,5.3423288620057
2012-08,Go,3149,1332,189131,0.016649835299342785,1.6649835299342786
2012-08,Haskell,2366,890,189131,0.012509847671719601,1.25098476717196
2012-08,Java,25588,11310,189131,0.13529246924089652,13.529246924089652
2012-08,JavaScript,38883,14072,189131,0.20558766146216115,20.558766146216115
2012-08,Lua,3767,1511,189131,0.01991741174106836,1.9917411741068358
2012-08,Objective-C,8614,3672,189131,0.04554515124437559,4.554515124437559
2012-08,PHP,17681,8216,189131,0.09348546774457915,9.348546774457915
2012-08,Perl,6175,2623,189131,0.03264932771465281,3.264932771465281
2012-08,Python,28084,10626,189131,0.14848967118029302,14.848967118029302
2012-08,R,5991,2432,189131,0.03167645705886396,3.167645705886396
2012-08,Ruby,10405,4212,189131,0.05501477811675505,5.501477811675505
2012-08,Scala,6468,2425,189131,0.03419851848718613,3.4198518487186127
2012-09,C,10107,4088,193949,0.05211163759545035,5.211163759545035
2012-09,C#,12374,4820,193949,0.0638002773925104,6.38002773925104
2012-09,C++,10808,4308,193949,0.05572598982206663,5.572598982206663
2012-09,Go,3583,1409,193949,0.018473928713218422,1.8473928713218422
2012-09,Haskell,2458,927,193949,0.012673434768934101,1.2673434768934102
2012-09,Java,27439,11282,193949,0.1414753362997489,14.14753362997489
2012-09,JavaScript,38851,13327,193949,0.20031554687056907,20.031554687056907
2012-09,Lua,3533,1633,193949,0.018216128982361343,1.8216128982361344
2012-09,Objective-C,7966,3529,193949,0.04107265312015014,4.107265312015014
2012-09,PHP,16167,6260,193949,0.08335696497532856,8.335696497532856
2012-09,Perl,6489,2422,193949,0.03345724907063197,3.3457249070631967
2012-09,Python,30013,12886,193949,0.15474686644427144,15.474686644427143
2012-09,R,6782,2587,193949,0.03496795549345447,3.4967955493454466
2012-09,Ruby,10456,4143,193949,0.053911079716832774,5.391107971683278
2012-09,Scala,6923,2645,193949,0.03569495073447143,3.5694950734471433
2012-10,C,9957,3608,200097,0.0497608659799997,4.97608659799997
2012-10,C#,13645,5646,200097,0.06819192691544601,6.819192691544601
2012-10,C++,10968,4752,200097,0.05481341549348566,5.481341549348566
2012-10,Go,4015,1484,200097,0.020065268344852748,2.0065268344852747
2012-10,Haskell,2743,1071,200097,0.01370835144954697,1.370835144954697
2012-10,Java,28327,12144,200097,0.1415663403249424,14.156634032494239
2012-10,JavaScript,39831,13756,200097,0.19905845664852548,19.90584566485255
2012-10,Lua,3902,1670,200097,0.01950054223701505,1.9500542237015048
2012-10,Objective-C,9050,3576,200097,0.045228064388771444,4.5228064388771445
2012-10,PHP,16823,6112,200097,0.08407422400135935,8.407422400135935
2012-10,Perl,6718,2677,200097,0.033573716747377524,3.3573716747377524
2012-10,Python,27935,10950,200097,0.1396072904641249,13.96072904641249
2012-10,R,6888,2753,200097,0.034423304697221845,3.4423304697221844
2012-10,Ruby,10988,4328,200097,0.054913367016996756,5.491336701699676
2012-10,Scala,6848,2533,200097,0.03422340165019965,3.422340165019965
2012-10,TypeScript,1459,604,200097,0.0072914636401345346,0.7291463640134535
2012-11,C,10664,4609,207952,0.0512810648611218,5.12810648611218
2012-11,C#,13628,5060,207952,0.06553435408171117,6.553435408171117
2012-11,C++,11113,4169,207952,0.05344021697314765,5.344021697314765
2012-11,Go,4407,1797,207952,0.02119239055166577,2.119239055166577
2012-11,Haskell,2807,1166,207952,0.013498307301685004,1.3498307301685004
2012-11,Java,28989,10932,207952,0.13940236208355775,13.940236208355774
2012-11,JavaScript,40689,15220,207952,0.19566534584904208,19.566534584904208
2012-11,Lua,4109,1694,207952,0.019759367546356852,1.9759367546356852
2012-11,Objective-C,8951,3526,207952,0.04304358698161114,4.304358698161114
2012-11,PHP,17634,7110,207952,0.0847984150188505,8.479841501885051
2012-11,Perl,6689,2626,207952,0.03216607678695083,3.2166076786950835
2012-11,Python,31181,13339,207952,0.1499432561360314,14.99432561360314
2012-11,R,6415,2658,207952,0.03084846503039163,3.084846503039163
2012-11,Ruby,10885,4297,207952,0.05234381011002539,5.234381011002539
2012-11,Scala,7447,3015,207952,0.03581114872662922,3.5811148726629223
2012-11,TypeScript,2344,954,207952,0.01127183196122182,1.127183196122182
2012-12,C,10184,4041,217453,0.04683310876373285,4.683310876373286
2012-12,C#,13460,5372,217453,0.06189843322465084,6.189843322465085
2012-12,C++,12284,4445,217453,0.05649036803355208,5.649036803355208
2012-12,Go,4555,1782,217453,0.02094705522572694,2.094705522572694
2012-12,Haskell,2711,1117,217453,0.01246706184784758,1.246706184784758
2012-12,Java,30604,12003,217453,0.14073845842549884,14.073845842549884
2012-12,JavaScript,43694,14496,217453,0.20093537454070534,20.093537454070535
2012-12,Lua,4035,1649,217453,0.018555733882724083,1.8555733882724084
2012-12,Objective-C,8840,3341,217453,0.04065246283104855,4.065246283104855
2012-12,PHP,17193,6915,217453,0.07906536125047711,7.906536125047711
2012-12,Perl,6795,2577,217453,0.031248131780200777,3.124813178020078
2012-12,Python,33122,11933,217453,0.15231797215950113,15.231797215950113
2012-12,R,7643,3192,217453,0.03514782504725159,3.5147825047251593
2012-12,Ruby,11730,3940,217453,0.05394269106427596,5.394269106427596
2012-12,Scala,7745,2947,217453,0.035616891926071384,3.5616891926071386
2012-12,TypeScript,2858,1064,217453,0.013143069996734926,1.3143069996734926
2013-01,C,11075,4191,228078,0.04855794947342576,4.855794947342576
2013-01,C#,14504,5837,228078,0.06359227983409185,6.359227983409185
2013-01,C++,11187,4482,228078,0.04904900954936469,4.904900954936469
2013-01,Dart,624,267,228078,0.0027359061373740563,0.2735906137374056
2013-01,Go,5056,2166,228078,0.022167854856671842,2.216785485667184
2013-01,Haskell,2780,1238,228078,0.01218881259919852,1.218881259919852
2013-01,Java,31472,12113,228078,0.1379878813388402,13.79878813388402
2013-01,JavaScript,45757,18184,228078,0.2006199633458729,20.06199633458729
2013-01,Lua,4287,2017,228078,0.018796201299555414,1.8796201299555413
2013-01,Objective-C,9469,3888,228078,0.04151649874165855,4.151649874165855
2013-01,PHP,19058,7521,228078,0.08355913327896597,8.355913327896596
2013-01,Perl,7087,2983,228078,0.031072703198028743,3.107270319802874
2013-01,Python,34780,15764,228078,0.1524916914388937,15.249169143889372
2013-01,R,7279,2709,228078,0.031914520471066916,3.191452047106692
2013-01,Ruby,12026,5174,228078,0.05272757565394295,5.272757565394294
2013-01,Scala,7769,3054,228078,0.03406290830329975,3.406290830329975
2013-01,TypeScript,3868,1634,228078,0.016959110479748157,1.6959110479748158
2013-02,C,12319,5554,238966,0.05155126670739771,5.1551266707397705
2013-02,C#,15575,5735,238966,0.06517663600679595,6.517663600679595
2013-02,C++,12382,4800,238966,0.05181490253843643,5.181490253843643
2013-02,Dart,1015,403,238966,0.0042474661667350165,0.42474661667350166
2013-02,Go,5512,2247,238966,0.023066042868023065,2.3066042868023064
2013-02,Haskell,2901,1132,238966,0.012139802314973679,1.213980231497368
2013-02,Java,33049,12026,238966,0.13830000920633062,13.830000920633061
2013-02,JavaScript,46402,16093,238966,0.19417825129934801,19.4178251299348
2013-02,Lua,4444,1795,238966,0.018596787827557058,1.8596787827557058
2013-02,Objective-C,9346,3359,238966,0.03911016629980834,3.9110166299808338
2013-02,PHP,18681,6907,238966,0.07817430094657818,7.8174300946578175
2013-02,Perl,7445,3020,238966,0.03115505971560808,3.115505971560808
2013-02,Python,35822,14884,238966,0.1499041704677653,14.99041704677653
2013-02,R,7729,3122,238966,0.032343513303147726,3.2343513303147726
2013-02,Ruby,12735,5373,238966,0.05329210013139945,5.329210013139945
2013-02,Scala,8958,3710,238966,0.037486504356268255,3.7486504356268253
2013-02,TypeScript,4651,1807,238966,0.019463019843827156,1.9463019843827156
2013-03,C,11825,4168,249146,0.0474621306382603,4.74621306382603
2013-03,C#,16300,6811,249146,0.06542348663032921,6.542348663032921
2013-03,C++,13232,4890,249146,0.05310942178481694,5.310942178481694
2013-03,Dart,1431,521,249146,0.005743620206625834,0.5743620206625835
2013-03,Go,6213,2485,249146,0.024937185425413212,2.493718542541321
2013-03,Haskell,2758,1201,249146,0.01106981448628515,1.106981448628515
2013-03,Java,34409,12879,249146,0.13810777616337408,13.810777616337408
2013-03,JavaScript,48401,19044,249146,0.19426761818371557,19.426761818371556
2013-03,Lua,4594,1841,249146,0.01843898758157867,1.8438987581578672
2013-03,Objective-C,9835,3960,249146,0.03947484607418943,3.9474846074189434
2013-03,PHP,20195,8319,249146,0.08105689033739254,8.105689033739253
2013-03,Perl,6419,2607,249146,0.025764009857673815,2.5764009857673815
2013-03,Python,37616,14649,249146,0.15097974681512044,15.097974681512044
2013-03,R,8068,3433,249146,0.032382619026594846,3.2382619026594845
2013-03,Ruby,13249,5172,249146,0.053177654869032615,5.317765486903261
